OrderID,CustomerID,SKU,Description,OrderDate,State
25320,3639,ENT-24-10F,Enterprise 24-port 10G Fiber Switch,2024-10-11 14:48:14,Delaware
25321,6563,ENT-24-10F,Enterprise 24-port 10G Fiber Switch,2024-11-26 13:45:05,Rhode Island
25322,1476,ENT-24-10F,Enterprise 24-port 10G Fiber Switch,2025-05-26 07:19:27,New Mexico
25323,1310,ENT-24-10F,Enterprise 24-port 10G Fiber Switch,2025-06-13 08:54:54,Idaho
25324,1106,ENT-24-10F,Enterprise 24-port 10G Fiber Switch,2025-09-17 10:32:20,Iowa
25325,3600,ENT-24-10F,Enterprise 24-port 10G Fiber Switch,2024-12-18 20:22:42,Wyoming
25326,2619,ENT-24-10F,Enterprise 24-port 10G Fiber Switch,2025-06-26 13:39:00,Hawaii
25327,4902,ENT-24-10F,Enterprise 24-port 10G Fiber Switch,2024-11-18 00:04:10,New Hampshire
25328,4691,ENT-24-10F,Enterprise 24-port 10G Fiber Switch,2025-02-15 21:54:56,Washington
25329,4787,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-03 21:13:52,Maryland
25330,3472,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-21 18:41:33,Delaware
25331,1071,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-17 23:57:11,Kansas
25332,4867,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-15 18:04:28,Delaware
25333,5784,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-15 11:04:31,Pennsylvania
25334,3394,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-17 11:01:13,Minnesota
25335,3853,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-26 09:56:20,Alabama
25336,1042,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-29 15:18:11,New Mexico
25337,4022,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-27 20:47:11,New York
25338,2292,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-04 00:15:24,Illinois
25339,4603,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-14 17:14:20,Idaho
25340,4832,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-05 11:08:39,Idaho
25341,1918,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-22 01:18:32,Connecticut
25342,6184,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-08 01:39:09,New York
25343,4481,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-21 03:42:12,Kansas
25344,6903,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-12 09:40:39,Illinois
25345,27,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-20 10:03:10,Indiana
25346,2738,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-01 09:42:42,Colorado
25347,6042,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-27 17:21:10,Wyoming
25348,3076,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-11 01:51:31,Utah
25349,5340,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-23 09:19:17,Idaho
25350,4894,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-14 14:36:39,Oklahoma
25351,3223,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-14 10:51:37,West Virginia
25352,3280,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-03 16:30:26,Hawaii
25353,4668,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-03 06:44:21,California
25354,2717,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-29 23:17:24,West Virginia
25355,6113,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-27 15:35:54,Hawaii
25356,6544,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-03 22:56:09,Florida
25357,1142,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-21 20:52:56,Tennessee
25358,5443,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-23 18:48:35,Tennessee
25359,1213,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-22 07:57:27,Kansas
25360,2035,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-28 16:49:08,Nebraska
25361,2597,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-16 13:19:06,Colorado
25362,5101,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-31 19:36:50,Oregon
25363,1032,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-26 10:02:37,Arizona
25364,806,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-15 12:57:36,Louisiana
25365,6720,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-03 08:23:46,Utah
25366,5251,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-10 22:04:38,Connecticut
25367,5986,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-06 09:04:30,Minnesota
25368,4865,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-10 03:15:41,Mississippi
25369,2452,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-17 00:04:32,North Dakota
25370,6317,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-12 14:19:11,Arizona
25371,4016,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-06 01:44:57,Nebraska
25372,6648,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-24 21:22:16,New Hampshire
25373,3707,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-28 14:57:57,Utah
25374,2845,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-01 13:56:18,New York
25375,3357,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-14 18:09:29,Rhode Island
25376,3481,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-18 16:05:37,West Virginia
25377,7127,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-26 12:18:02,Kansas
25378,7166,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-12 23:02:54,Nebraska
25379,24,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-06 04:34:52,Missouri
25380,5206,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-25 15:59:48,Alabama
25381,5616,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-28 16:08:30,Wisconsin
25382,5424,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-04 09:32:30,Tennessee
25383,6903,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-17 00:28:37,Illinois
25384,1822,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-28 21:05:43,Georgia
25385,4954,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-09 19:23:02,Nebraska
25386,5996,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-23 12:19:12,Minnesota
25387,3905,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-17 22:21:35,New Hampshire
25388,6224,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-21 14:12:09,Washington
25389,3735,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-08 04:02:33,Washington
25390,48,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-01 06:22:54,Colorado
25391,1617,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-06 03:07:22,Arizona
25392,5714,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-20 10:59:15,Iowa
25393,3269,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-25 11:10:46,Washington
25394,202,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-17 01:34:27,Idaho
25395,3462,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-04 17:31:57,California
25396,3291,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-26 18:34:05,Iowa
25397,2994,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-08 02:50:35,South Dakota
25398,5731,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-11 22:57:23,Iowa
25399,123,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-21 04:00:26,Hawaii
25400,4945,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-09 09:07:48,Rhode Island
25401,2413,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-19 10:53:41,Rhode Island
25402,6147,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-10 17:34:26,Hawaii
25403,702,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-01 21:48:57,Idaho
25404,4158,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-14 15:23:57,Pennsylvania
25405,181,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-20 06:16:53,Alabama
25406,5158,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-08 19:21:30,West Virginia
25407,1505,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-27 16:38:23,Florida
25408,1609,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-16 08:44:16,Vermont
25409,4080,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-08 20:13:09,South Carolina
25410,5726,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-11 08:04:02,Iowa
25411,7058,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-10 14:55:15,Ohio
25412,5787,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-06 18:05:47,Pennsylvania
25413,2933,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-18 21:48:18,Florida
25414,4799,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-25 10:34:30,Connecticut
25415,31,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-05 07:56:21,Colorado
25416,5708,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-22 04:44:18,Iowa
25417,6100,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-21 06:24:49,Vermont
25418,1687,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-08 08:53:05,Massachusetts
25419,3363,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-08 11:07:19,Massachusetts
25420,2279,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-12 09:21:29,Mississippi
25421,6436,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-27 19:42:50,North Carolina
25422,5077,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-03 22:58:05,Arkansas
25423,3380,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-03 17:03:54,Kentucky
25424,2794,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-06 02:45:56,Arizona
25425,1272,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-04 23:17:31,Minnesota
25426,6840,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-09-30 06:46:49,Oklahoma
25427,992,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-04 14:22:55,Indiana
25428,1928,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-09 15:05:49,Missouri
25429,515,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-16 00:49:09,Nevada
25430,866,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-29 15:40:11,North Carolina
25431,6506,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-10 00:12:26,Florida
25432,2119,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-01 22:02:32,Louisiana
25433,4589,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-06 13:38:50,Colorado
25434,1086,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-01 17:42:52,Kentucky
25435,4838,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-09-26 21:00:44,Hawaii
25436,314,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-30 04:59:28,Kentucky
25437,2194,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-17 13:13:06,Montana
25438,1389,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-17 20:32:36,New Hampshire
25439,1684,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-04 00:53:05,Missouri
25440,15,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-11 23:13:19,Utah
25441,3777,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-29 22:42:38,Nevada
25442,4360,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-04 00:24:43,South Dakota
25443,1165,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-28 14:34:32,Georgia
25444,5557,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-08 05:17:11,Montana
25445,6864,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-10 05:44:06,Maine
25446,6375,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-03 10:51:40,North Dakota
25447,11,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-09 04:04:37,Idaho
25448,2441,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-29 00:14:21,Indiana
25449,1182,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-03 14:29:54,Pennsylvania
25450,4413,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-16 11:39:33,California
25451,351,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-22 21:13:54,Washington
25452,1196,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-20 22:29:42,Florida
25453,7081,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-23 07:20:15,Ohio
25454,5539,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-30 03:12:37,Kentucky
25455,751,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-24 13:54:03,California
25456,4991,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-28 05:52:38,Mississippi
25457,6404,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-09-28 23:41:18,North Carolina
25458,1924,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-05 07:21:10,North Carolina
25459,5642,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-01 01:23:54,Wisconsin
25460,5182,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-02 12:24:38,West Virginia
25461,2132,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-21 00:41:22,Michigan
25462,1795,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-31 01:52:27,California
25463,6458,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-23 17:10:54,Maryland
25464,1008,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-05 01:34:58,Washington
25465,2915,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-19 13:43:30,Illinois
25466,1764,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-18 21:13:53,New York
25467,6758,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-02 13:12:06,Texas
25468,2304,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-03 17:54:31,Montana
25469,162,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-22 15:08:57,North Dakota
25470,139,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-19 15:22:06,West Virginia
25471,3242,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-20 07:23:08,Michigan
25472,2716,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-28 12:12:45,Montana
25473,6157,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-17 09:10:58,New York
25474,4903,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-12 17:42:18,Delaware
25475,4593,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-20 05:42:33,New Jersey
25476,6639,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-10 18:36:56,New Hampshire
25477,5324,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-15 17:42:46,Idaho
25478,969,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-18 20:37:57,Arkansas
25479,5410,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-28 05:52:31,Tennessee
25480,5482,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-06 04:09:08,Delaware
25481,2704,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-15 16:03:18,Missouri
25482,3788,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-28 05:20:51,South Carolina
25483,2741,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-21 05:23:58,Louisiana
25484,2474,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-31 17:56:50,Michigan
25485,1648,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-27 22:54:43,Alabama
25486,6702,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-24 15:01:08,Utah
25487,4512,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-17 12:09:15,Louisiana
25488,2054,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-01 03:49:46,Arizona
25489,5611,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-16 10:53:18,Wisconsin
25490,703,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-08 09:16:19,Delaware
25491,6960,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-05 12:30:57,Nevada
25492,7368,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-02 21:20:58,South Carolina
25493,5927,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-06 15:13:46,Louisiana
25494,458,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-29 11:22:56,Washington
25495,1246,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-22 02:37:17,North Carolina
25496,828,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-25 18:21:48,Mississippi
25497,3427,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-30 01:23:41,Nevada
25498,4777,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-18 20:25:46,Illinois
25499,3593,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-31 22:07:13,Idaho
25500,664,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-26 19:43:01,Illinois
25501,6020,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-29 18:37:43,Wyoming
25502,1499,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-05 08:58:30,California
25503,888,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-19 08:27:49,Arizona
25504,4211,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-07 22:20:34,Texas
25505,6040,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-13 13:17:45,Wyoming
25506,5301,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-23 16:33:26,Idaho
25507,6928,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-15 04:33:50,Illinois
25508,6111,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-08 07:13:47,Hawaii
25509,2775,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-02 18:31:06,Iowa
25510,5178,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-09 05:14:09,West Virginia
25511,3362,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-09 04:02:31,Hawaii
25512,5087,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-09 08:48:25,Arkansas
25513,4769,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-10 17:40:26,Alabama
25514,7256,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-09 10:09:42,Colorado
25515,6899,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-17 12:43:45,Maine
25516,93,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-11 11:22:24,New Jersey
25517,5853,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-03 18:33:26,South Dakota
25518,7223,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-21 23:10:36,Georgia
25519,3631,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-02 00:07:49,Arkansas
25520,2355,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-07 10:52:21,Iowa
25521,5988,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-26 00:00:54,Minnesota
25522,3489,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-16 09:39:35,California
25523,814,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-24 23:40:40,Alabama
25524,2006,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-17 15:48:08,North Dakota
25525,5395,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-30 14:07:58,Mississippi
25526,3813,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-22 09:21:31,Vermont
25527,2545,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-08 02:10:20,Michigan
25528,7032,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-24 16:59:49,Michigan
25529,6387,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-06 15:39:14,North Dakota
25530,3464,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-23 09:27:39,Ohio
25531,5866,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-22 05:02:37,South Dakota
25532,617,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-12 01:40:10,Colorado
25533,5575,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-15 16:22:52,Montana
25534,5608,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-21 12:01:57,Wisconsin
25535,4522,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-09-25 18:06:08,Indiana
25536,6318,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-17 08:25:09,Arizona
25537,2028,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-10 20:39:12,Georgia
25538,2930,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-13 09:38:05,Hawaii
25539,7026,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-07 14:18:25,Michigan
25540,7362,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-25 23:04:30,South Carolina
25541,6652,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-09-26 12:11:36,California
25542,6452,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-19 08:50:06,Maryland
25543,1269,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-14 01:28:13,Maine
25544,3302,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-14 12:37:27,Mississippi
25545,6550,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-30 10:46:54,Florida
25546,4207,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-09 14:36:16,Idaho
25547,1194,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-22 04:57:12,Arizona
25548,1357,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-02 18:11:57,Montana
25549,5014,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-16 03:30:27,Massachusetts
25550,5489,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-31 22:45:48,Delaware
25551,735,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-21 00:31:03,Minnesota
25552,6957,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-15 19:00:51,Nevada
25553,4348,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-02 22:13:53,Kansas
25554,1936,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-19 21:20:46,Michigan
25555,5515,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-28 12:49:50,Kentucky
25556,4739,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-28 14:47:58,Nebraska
25557,2431,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-08 15:57:59,South Dakota
25558,2023,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-07 05:30:05,Nevada
25559,4765,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-17 23:31:08,Louisiana
25560,5545,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-03 00:19:09,Kentucky
25561,662,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-06-04 05:27:36,Indiana
25562,5560,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-08 09:16:53,Montana
25563,1032,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-10-31 02:37:25,Arizona
25564,5346,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-29 12:34:29,Idaho
25565,2699,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-07 18:32:24,Missouri
25566,5232,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-04 21:10:36,Alabama
25567,6364,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-07 21:53:37,North Dakota
25568,6194,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-09 05:37:34,New York
25569,7210,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-25 06:16:57,Georgia
25570,6969,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-11-29 21:48:56,Nevada
25571,5218,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-08-20 22:39:48,Alabama
25572,2040,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-04-23 15:29:57,Ohio
25573,3686,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-09 07:17:43,Vermont
25574,1858,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-01-10 23:55:54,Minnesota
25575,5890,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-05-12 19:40:00,South Dakota
25576,1530,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-15 10:04:01,South Carolina
25577,3452,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2024-12-07 17:27:25,Colorado
25578,1208,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-02-28 23:46:06,Utah
25579,345,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-09-10 09:51:12,New Hampshire
25580,1344,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-07-28 14:13:58,Oklahoma
25581,1156,ENT-24-40F,Enterprise 24-port 40G Fiber Switch,2025-03-15 17:49:58,Tennessee
